Iteration	Posterior	Likelihood	Prior	sigma2
37980	53.35893	50.11819	3.240741	0.005665355
37990	53.43647	50.2046	3.231871	0.005715831
38000	53.70779	50.54981	3.157979	0.006154183
38010	49.57749	46.69134	2.886151	0.008076506
38020	53.37567	50.28799	3.08768	0.006602383
38030	52.37264	49.0609	3.311739	0.005277074
38040	53.47378	50.37377	3.100016	0.006521435
38050	51.05401	48.11068	2.943329	0.007627665
38060	52.69875	49.40583	3.292916	0.005377345
38070	53.54509	50.32819	3.216894	0.005802079
38080	53.30102	50.22157	3.079448	0.006656955
38090	53.68425	50.49906	3.185194	0.005988955
38100	53.5873	50.37758	3.209719	0.00584386
38110	53.37446	50.28692	3.087539	0.006603313
38120	53.63772	50.4385	3.199218	0.005905549
38130	52.37206	49.06029	3.31177	0.005276909
38140	52.92876	49.88235	3.046415	0.006880532
38150	53.53583	50.42665	3.109173	0.006461992
38160	53.16763	50.10125	3.066387	0.006744476
38170	53.38843	50.29926	3.089173	0.006592529
38180	52.77722	49.74197	3.035259	0.00695772
38190	53.33141	50.2487	3.082703	0.006635326
38200	53.51236	50.40682	3.105547	0.006485466
38210	53.54709	50.43609	3.110999	0.006450205
38220	53.49903	50.39545	3.10358	0.006498235
38230	53.58206	50.37139	3.21067	0.005838304
38240	53.58206	50.37139	3.21067	0.005838304
38250	51.50493	48.54132	2.963609	0.007474533
38260	53.60657	50.40054	3.206025	0.005865486
38270	53.64382	50.44611	3.197719	0.005914408
38280	53.05481	49.78655	3.268254	0.005511609
38290	53.37298	50.13377	3.239214	0.00567401
38300	53.62236	50.49708	3.125275	0.006358771
38310	53.35017	50.2654	3.084776	0.006621582
38320	53.28406	50.03567	3.248393	0.005622171
38330	53.70613	50.55011	3.156023	0.006166228
38340	52.99352	49.94203	3.051498	0.006845647
38350	53.51369	50.29205	3.221639	0.005774613
38360	53.1045	50.04375	3.060753	0.00678258
38370	52.77497	49.73987	3.035099	0.006958829
38380	53.07766	50.01921	3.058444	0.006798258
38390	53.48679	50.38496	3.101828	0.006509631
38400	53.68931	50.54396	3.14535	0.006232397
38410	53.29737	50.05028	3.247086	0.005629521
38420	53.71007	50.54533	3.164739	0.006112717
38430	53.57734	50.36583	3.211512	0.005833389
38440	53.63175	50.43112	3.200624	0.005897254
38450	53.64484	50.51417	3.13067	0.00632456
38460	53.69716	50.54781	3.149351	0.00620751
38470	53.57459	50.45885	3.115737	0.006419717
38480	53.66911	50.53144	3.137669	0.006280449
38490	53.22498	50.15319	3.071786	0.006708158
38500	53.43843	50.2068	3.231631	0.005717202
38510	52.71577	49.42391	3.291852	0.005383069
38520	52.06662	49.0748	2.991825	0.007266577
38530	53.60683	50.40086	3.205972	0.005865798
38540	51.70993	48.73646	2.973466	0.007401214
38550	53.70741	50.54993	3.157478	0.006157262
38560	53.70817	50.54964	3.158524	0.006150828
38570	53.27492	50.19818	3.076747	0.006674965
38580	53.26963	50.19342	3.076209	0.006678557
38590	53.56152	50.44809	3.113431	0.006434537
38600	51.02296	48.08097	2.941993	0.007637857
38610	50.59205	47.66791	2.924149	0.007775373
38620	53.64994	50.4538	3.196144	0.005923729
38630	53.63789	50.50897	3.128914	0.006335673
38640	53.37542	50.13647	3.238946	0.005675532
38650	53.31499	50.23406	3.08093	0.0066471
38660	52.99757	49.72495	3.272621	0.005487593
38670	53.39035	50.30095	3.0894	0.006591033
38680	52.65772	49.36228	3.295443	0.005363771
38690	53.69685	50.51759	3.179255	0.006024624
38700	52.96715	49.91775	3.049402	0.006860005
38710	53.38022	50.29201	3.08821	0.006598887
38720	53.44188	50.21068	3.231207	0.00571963
38730	53.5452	50.32833	3.216876	0.005802185
38740	53.62145	50.49638	3.125073	0.006360058
38750	53.52663	50.4189	3.107725	0.006471358
38760	53.70995	50.54419	3.165765	0.006106451
38770	53.55802	50.44519	3.112831	0.006438399
38780	53.08051	49.81428	3.266229	0.005522782
38790	53.45399	50.22429	3.229695	0.005728283
38800	53.70186	50.54949	3.152373	0.006188777
38810	53.66798	50.47701	3.190962	0.00595451
38820	53.67001	50.47971	3.19031	0.005958393
38830	52.9866	49.71316	3.273437	0.005483117
38840	53.57729	50.46107	3.116227	0.006416569
38850	53.68873	50.54365	3.145086	0.006234037
38860	53.26043	50.18515	3.07528	0.006684762
38870	52.95566	49.67995	3.275704	0.0054707
38880	52.89661	49.85264	3.043966	0.006897398
38890	53.32192	50.07731	3.244618	0.005643434
38900	53.34202	50.25815	3.083869	0.006627592
38910	52.55674	49.25529	3.301453	0.005331634
38920	53.6842	50.54106	3.143143	0.006246163
38930	53.64659	50.51546	3.131124	0.00632169
38940	53.55116	50.43949	3.111674	0.006445853
38950	53.40169	50.31093	3.090756	0.006582105
38960	53.38247	50.1443	3.238165	0.005679966
38970	53.69624	50.54741	3.148828	0.006210754
38980	53.70987	50.54372	3.166155	0.00610407
38990	53.70416	50.52987	3.174297	0.006054573
39000	52.59495	49.29573	3.299213	0.005343591
39010	53.68992	50.50716	3.182762	0.006003537
39020	53.2462	50.17234	3.073862	0.006694246
39030	52.65945	49.36412	3.295337	0.005364338
39040	53.37238	50.1331	3.239281	0.005673635
39050	53.69712	50.54779	3.149331	0.006207633
39060	51.38252	48.42459	2.957926	0.007517127
39070	53.6989	50.52085	3.178047	0.006031911
39080	53.2391	49.98644	3.252658	0.005598244
39090	51.82098	48.84197	2.979004	0.007360344
39100	52.86696	49.58502	3.281949	0.005436644
39110	53.69724	50.51821	3.179034	0.006025961
39120	52.56071	49.25949	3.301222	0.005332866
39130	53.69088	50.50857	3.182314	0.006006224
39140	53.64684	50.44989	3.196953	0.005918941
39150	52.01359	49.0246	2.988985	0.007287247
39160	53.55487	50.33955	3.215323	0.005811205
39170	53.68409	50.54099	3.1431	0.006246433
39180	53.65611	50.52239	3.133722	0.006305286
39190	53.48782	50.26256	3.225264	0.005753719
39200	53.00625	49.73428	3.271971	0.005491162
39210	53.10679	49.84267	3.264114	0.005534475
39220	52.16852	49.17111	2.997407	0.007226128
39230	53.65857	50.52414	3.13443	0.006300825
39240	53.58583	50.37584	3.209988	0.00584229
39250	52.27372	49.27036	3.003356	0.007183269
39260	53.46521	50.23695	3.228261	0.005736503
39270	53.69393	50.54634	3.147589	0.006218456
39280	53.22409	50.15239	3.0717	0.006708736
39290	53.69663	50.51725	3.17938	0.006023873
39300	53.28441	50.03606	3.248358	0.005622364
39310	53.69341	50.51232	3.181088	0.006013594
39320	52.65738	49.63034	3.027039	0.007015143
39330	53.61232	50.48923	3.123092	0.006372672
39340	53.69729	50.51829	3.179004	0.006026142
39350	52.9117	49.86659	3.04511	0.006889515
39360	52.0393	49.04894	2.990357	0.007277256
39370	53.40101	50.16494	3.236069	0.005691887
39380	53.70284	50.52747	3.175363	0.006048119
39390	51.73955	48.39721	3.342339	0.005118042
39400	51.86551	48.88425	2.981268	0.007343701
39410	53.47594	50.37563	3.100313	0.006519499
39420	53.60867	50.40307	3.205602	0.00586797
39430	53.54555	50.32873	3.216821	0.005802506
39440	53.70933	50.5415	3.167836	0.006093819
39450	53.49004	50.38775	3.102288	0.006506634
39460	53.64053	50.44199	3.198537	0.005909571
39470	51.00626	47.63445	3.371804	0.004969439
39480	53.65058	50.4546	3.195977	0.005924718
39490	53.55755	50.4448	3.112751	0.006438914
39500	53.51869	50.29778	3.22091	0.005778825
39510	53.70739	50.53636	3.171031	0.00607438
39520	53.42861	50.33453	3.094076	0.006560291
39530	53.67868	50.53769	3.140992	0.006259612
39540	53.69936	50.5216	3.177759	0.006033644
39550	53.26541	50.18962	3.075781	0.006681415
39560	53.51235	50.29052	3.221833	0.005773497
39570	53.11483	50.05318	3.061655	0.006776465
39580	51.5033	48.15091	3.352387	0.005066871
39590	53.62076	50.41769	3.203074	0.005882819
39600	53.55691	50.34192	3.21499	0.00581314
39610	52.31726	49.31138	3.005878	0.007165173
39620	50.99652	48.05566	2.940862	0.007646502
39630	53.18918	49.93203	3.257153	0.005573131
39640	53.64894	50.51719	3.131747	0.006317754
39650	53.68531	50.5417	3.1436	0.006243308
39660	53.70862	50.53936	3.169255	0.006085175
39670	53.24447	50.17078	3.073691	0.006695389
39680	53.70377	50.52915	3.17462	0.006052617
39690	53.66081	50.46767	3.193135	0.005941584
39700	53.34981	50.1081	3.241715	0.00565984
39710	53.55462	50.44237	3.112254	0.006442111
39720	53.42436	50.33082	3.093542	0.006563794
39730	53.25273	50.17822	3.07451	0.006689912
39740	53.55703	50.44437	3.112663	0.006439478
39750	52.9037	49.62429	3.279406	0.005450486
39760	53.25362	50.17903	3.074599	0.006689315
39770	53.58046	50.46366	3.116808	0.006412841
39780	53.18575	50.11769	3.068061	0.006733192
39790	53.70494	50.53132	3.173617	0.00605869
39800	50.08375	46.68044	3.40331	0.004815309
39810	52.98133	49.7075	3.273826	0.005480981
39820	53.7069	50.55003	3.156863	0.00616105
39830	53.69956	50.54875	3.150812	0.006198448
39840	52.69638	49.66671	3.029662	0.006996767
39850	53.45489	50.2253	3.229581	0.005728934
39860	53.70115	50.54928	3.151866	0.006191913
39870	53.44587	50.21515	3.230713	0.005722453
39880	53.70917	50.54887	3.160306	0.006139878
39890	50.1902	47.2817	2.908507	0.007897954
39900	53.69156	50.50957	3.181993	0.006008156
39910	52.77121	49.73637	3.034834	0.006960674
39920	53.68607	50.54215	3.143924	0.006241287
39930	53.40498	50.16937	3.235611	0.005694491
39940	53.70301	50.52779	3.175226	0.006048951
39950	53.68391	50.54088	3.143024	0.006246906
39960	53.17088	49.91214	3.258746	0.005564264
39970	50.82184	47.88833	2.933512	0.007702911
39980	53.68875	50.50547	3.183286	0.00600039
39990	52.76916	49.48071	3.28845	0.005401411
40000	53.56272	50.34869	3.214026	0.005818746
40010	53.68048	50.49381	3.186665	0.00598015
40020	53.65769	50.52351	3.134175	0.006302433
40030	53.56388	50.45004	3.113841	0.0064319
40040	52.63279	49.33584	3.296954	0.005355674
40050	53.35635	50.11533	3.241018	0.005663783
40060	53.45074	50.22063	3.230104	0.005725938
40070	52.75494	49.46557	3.289366	0.005396468
40080	53.48885	50.38673	3.102119	0.006507733
40090	53.11247	50.05103	3.061448	0.006777865
40100	53.21313	49.95811	3.255025	0.005585004
40110	53.6959	50.51611	3.179785	0.006021436
40120	52.87827	49.83568	3.042591	0.006906891
40130	53.70807	50.53795	3.170118	0.006079928
40140	53.67108	50.53276	3.138319	0.006276366
40150	52.65222	49.35644	3.295778	0.005361975
40160	53.70124	50.52472	3.176523	0.00604111
40170	53.66441	50.47234	3.192065	0.005947944
40180	52.46047	49.44602	3.014449	0.007104022
40190	52.78643	49.4991	3.287329	0.00540747
40200	53.70863	50.54937	3.159256	0.006146326
40210	53.16864	50.10216	3.066479	0.006743853
40220	52.09768	49.10417	2.993509	0.007254352
40230	53.5196	50.41296	3.106641	0.006478374
40240	53.62702	50.42532	3.201699	0.005890915
40250	53.53538	50.42627	3.109101	0.006462457
40260	53.69783	50.54809	3.149744	0.00620507
40270	53.08178	50.02298	3.058795	0.006795872
40280	53.3882	50.15068	3.237523	0.005683614
40290	53.65794	50.52369	3.134247	0.00630198
40300	53.43981	50.20834	3.231462	0.005718166
40310	53.64042	50.44186	3.198562	0.005909424
40320	53.43483	50.33997	3.094864	0.006555119
40330	53.0321	49.76209	3.270009	0.005501942
40340	52.30967	49.30424	3.005436	0.007168343
40350	53.70819	50.53825	3.169938	0.006081023
40360	52.28592	49.28186	3.004059	0.00717822
40370	51.94804	48.96251	2.985531	0.007312457
40380	53.66853	50.47774	3.190787	0.005955547
40390	53.58399	50.37367	3.210322	0.005840336
40400	53.35157	50.26663	3.084932	0.006620549
40410	52.94711	49.89928	3.047834	0.006870775
40420	52.12406	49.1291	2.994951	0.007243901
40430	53.38577	50.29691	3.08886	0.006594599
40440	53.67866	50.53768	3.140987	0.006259646
40450	52.48446	49.46853	3.01593	0.007093511
40460	53.34042	50.25673	3.083692	0.006628765
40470	53.4842	50.25844	3.225754	0.005750898
40480	53.30111	50.05439	3.246715	0.005631608
40490	52.62511	49.3277	3.297416	0.005353203
40500	53.70685	50.55004	3.15681	0.006161378
40510	53.70972	50.54298	3.166744	0.006100471
40520	52.86913	49.82722	3.041911	0.006911591
40530	53.51049	50.40522	3.105267	0.006487282
40540	52.32347	49.31723	3.006241	0.007162573
40550	53.70913	50.54892	3.160209	0.006140472
40560	53.58877	50.47041	3.118366	0.006402858
40570	52.98186	49.93129	3.050566	0.006852024
40580	53.7024	50.54963	3.152767	0.006186337
40590	53.60438	50.39792	3.206461	0.005862929
40600	53.70516	50.53175	3.17341	0.006059943
40610	53.45427	50.35688	3.097387	0.006538602
40620	53.55241	50.33669	3.215723	0.005808881
40630	53.70544	50.53229	3.173149	0.006061524
40640	52.83713	49.55315	3.283972	0.005425655
40650	51.66121	48.69012	2.971082	0.007418881
40660	53.5535	50.33795	3.215546	0.005809906
40670	52.12025	48.79555	3.324698	0.00520913
40680	53.65909	50.52451	3.134582	0.006299865
40690	53.21933	49.96487	3.254466	0.005588129
40700	53.66303	50.47055	3.19248	0.005945473
40710	53.70357	50.54989	3.153683	0.006180675
40720	53.70929	50.54136	3.167933	0.006093228
40730	51.84063	48.86063	2.98	0.007353019
40740	53.70086	50.52408	3.17678	0.006039554
40750	53.69508	50.54689	3.148196	0.006214681
40760	51.27425	47.91265	3.361596	0.005020423
40770	52.59169	49.56897	3.022724	0.007045483
40780	53.29631	50.04912	3.247191	0.005628933
40790	52.74627	49.45635	3.28992	0.005393476
40800	53.70937	50.54164	3.167735	0.00609443
40810	53.53813	50.32015	3.217983	0.005795768
40820	53.49966	50.39599	3.103672	0.006497636
40830	53.634	50.4339	3.2001	0.005900341
40840	53.70917	50.54096	3.168206	0.00609156
40850	53.62784	50.42632	3.201515	0.005891998
40860	53.64784	50.45115	3.196694	0.005920472
40870	53.57839	50.46197	3.116428	0.00641528
40880	53.57436	50.36232	3.212036	0.005830333
40890	53.31107	50.23056	3.080511	0.006649883
40900	53.31949	50.23808	3.081412	0.006643896
40910	53.04335	49.77421	3.269143	0.00550671
40920	53.54226	50.43205	3.110209	0.006455303
40930	53.68546	50.50076	3.1847	0.005991912
40940	53.07666	50.0183	3.058359	0.006798835
40950	51.79029	48.81283	2.977459	0.007371724
40960	52.16242	48.83981	3.322612	0.005220005
40970	53.64437	50.51382	3.130547	0.00632534
40980	53.70929	50.54135	3.167941	0.006093177
40990	52.78947	49.50234	3.28713	0.005408547
41000	53.69128	50.54501	3.146269	0.00622667
41010	53.62337	50.42086	3.202508	0.005886151
41020	53.65003	50.51799	3.132039	0.006315905
41030	53.69197	50.51017	3.181799	0.006009319
41040	53.53005	50.31083	3.219219	0.005788606
41050	53.46313	50.36456	3.098568	0.006530886
41060	51.81663	48.83785	2.978785	0.007361959
41070	53.70608	50.53356	3.172515	0.006065373
41080	53.70845	50.53892	3.169533	0.006083481
41090	53.4506	50.35369	3.096904	0.006541764
41100	53.69164	50.50968	3.181958	0.006008367
41110	53.5179	50.29687	3.221027	0.005778151
41120	53.47628	50.37592	3.100359	0.006519198
41130	53.69508	50.51485	3.180227	0.006018774
41140	53.21735	49.96271	3.254645	0.005587128
41150	53.70963	50.54817	3.161455	0.006132822
41160	53.56115	50.44778	3.113367	0.006434944
41170	52.09027	48.76411	3.326163	0.005201504
41180	53.46128	50.23252	3.228766	0.005733605
41190	53.24654	50.17265	3.073896	0.006694019
41200	52.87443	49.593	3.281436	0.005439431
41210	53.66238	50.4697	3.192674	0.005944325
41220	53.65154	50.51909	3.132449	0.006313317
41230	52.42981	49.12118	3.308629	0.005293513
41240	52.54143	49.52193	3.019503	0.007068213
41250	53.5559	50.44343	3.112471	0.006440717
41260	52.0738	49.08159	2.992213	0.007263759
41270	53.33185	50.2491	3.082752	0.006635001
41280	53.52906	50.30969	3.219369	0.005787737
41290	53.58808	50.46985	3.118235	0.006403698
41300	53.70106	50.54925	3.151807	0.006192282
41310	53.68135	50.53934	3.142006	0.006253268
41320	53.71008	50.54619	3.163883	0.006117953
41330	53.02918	49.97479	3.054391	0.006825871
41340	53.08525	49.8194	3.265851	0.00552487
41350	52.51918	49.50108	3.018097	0.007078153
41360	52.58878	49.56624	3.022535	0.007046812
41370	53.30416	50.05775	3.246412	0.00563332
41380	51.86077	48.87975	2.981025	0.00734548
41390	52.78605	49.75017	3.035883	0.006953375
41400	53.69028	50.54449	3.145798	0.0062296
41410	53.57013	50.35736	3.212768	0.005826069
41420	52.96772	49.91827	3.049447	0.006859702
41430	52.2315	48.91237	3.31913	0.005238215
41440	53.6757	50.53579	3.139912	0.006266381
41450	53.44411	50.34805	3.096057	0.006547303
41460	53.71008	50.54597	3.164109	0.006116573
41470	53.69344	50.5461	3.147339	0.006220013
41480	53.70276	50.54972	3.153042	0.00618464
41490	53.51679	50.29561	3.221188	0.005777221
41500	52.73687	49.70443	3.032438	0.006977375
41510	53.07576	49.80915	3.266606	0.005520697
41520	51.05279	48.10952	2.943276	0.007628066
41530	52.89239	49.84874	3.043648	0.006899591
41540	53.105	50.04421	3.060797	0.006782284
41550	53.69894	50.52092	3.178023	0.006032053
41560	53.47463	50.2476	3.22703	0.005743565
41570	53.36567	50.27914	3.086529	0.006609986
41580	53.65074	50.45481	3.195934	0.005924978
41590	53.58847	50.37897	3.209502	0.005845128
41600	52.48317	49.46732	3.01585	0.007094079
41610	52.7859	49.75003	3.035873	0.006953448
41620	53.47111	50.24362	3.227492	0.005740914
41630	52.85184	49.56886	3.282979	0.005431047
41640	53.19496	49.93831	3.256645	0.005575965
41650	53.41739	50.32471	3.092674	0.006569495
41660	53.49448	50.39156	3.102923	0.006502504
41670	53.696	50.54731	3.148696	0.006211574
41680	51.61682	48.64789	2.968934	0.007434839
41690	53.30405	50.05763	3.246422	0.005633261
41700	53.6976	50.51877	3.178825	0.006027218
41710	53.69949	50.54872	3.150763	0.00619875
41720	53.35809	50.27242	3.085667	0.006615689
41730	53.19863	49.94231	3.25632	0.005577777
41740	53.69557	50.51561	3.17996	0.00602038
41750	53.53287	50.31408	3.218791	0.005791086
41760	53.60182	50.4809	3.120923	0.006386509
41770	53.56116	50.34687	3.214287	0.005817227
41780	53.49682	50.27279	3.224029	0.005760833
41790	53.53518	50.42611	3.10907	0.006462655
41800	53.34903	50.26438	3.084648	0.00662243
41810	53.68792	50.54319	3.144722	0.006236308
41820	53.68659	50.50237	3.184225	0.00599476
41830	53.28446	50.03611	3.248354	0.00562239
41840	53.51347	50.2918	3.22167	0.005774434
41850	53.65486	50.46004	3.19482	0.005931582
41860	53.6932	50.54598	3.147215	0.006220782
41870	52.35711	49.34889	3.008219	0.007148418
41880	52.17708	48.8552	3.32188	0.005223827
41890	53.39672	50.30656	3.090159	0.006586032
41900	53.25677	50.18186	3.074914	0.006687211
41910	53.3431	50.25911	3.083989	0.006626797
41920	53.70521	50.53184	3.173366	0.006060208
41930	53.32244	50.07787	3.244566	0.005643729
41940	51.46959	48.50764	2.961954	0.007486915
41950	53.23633	50.16344	3.072891	0.006700751
41960	53.66991	50.53198	3.13793	0.006278808
41970	53.7083	50.53854	3.169766	0.006082065
41980	53.0702	49.80315	3.267046	0.005518268
41990	52.98951	49.93833	3.051176	0.006847848
42000	53.30705	50.22696	3.080084	0.006652722
42010	53.39763	50.30736	3.090268	0.006585317
42020	53.49783	50.27394	3.223889	0.005761639
42030	52.79316	49.50627	3.286889	0.005409853
42040	52.92601	49.64818	3.277832	0.005459072
42050	53.15583	50.09052	3.06531	0.006751739
42060	53.70855	50.53919	3.169365	0.006084507
42070	52.19167	49.19297	2.9987	0.007216795
42080	53.69233	50.54555	3.146779	0.006223497
42090	53.6401	50.51064	3.129465	0.006332187
42100	53.43485	50.20279	3.232068	0.005714703
42110	53.62114	50.41815	3.202992	0.005883302
42120	53.56333	50.44959	3.113745	0.006432515
42130	53.67703	50.4891	3.187929	0.005972596
42140	53.63816	50.43904	3.199113	0.005906169
42150	53.59065	50.38155	3.209098	0.005847489
42160	53.4575	50.22826	3.229249	0.005730838
42170	52.79149	49.75522	3.03627	0.00695069
42180	51.87091	48.53443	3.336474	0.005148147
42190	53.22284	50.15126	3.071579	0.006709545
42200	52.77253	49.7376	3.034928	0.006960025
42210	51.98695	48.65585	3.331105	0.005175858
42220	52.88352	49.84053	3.042983	0.006904186
42230	53.70273	50.52729	3.175441	0.006047649
42240	53.22941	50.1572	3.072216	0.006705273
42250	52.79448	49.50767	3.286803	0.005410319
42260	53.6604	50.46715	3.193253	0.005940885
42270	52.94972	49.90168	3.048037	0.00686938
42280	53.70481	50.53107	3.173735	0.006057977
42290	53.42335	50.32994	3.093416	0.006564622
42300	53.55643	50.44387	3.112561	0.006440138
42310	52.87816	49.83558	3.042583	0.006906949
42320	52.76176	49.47283	3.288928	0.005398832
42330	53.65779	50.46378	3.194003	0.005936425
42340	53.64176	50.51188	3.12988	0.006329559
42350	53.51466	50.40877	3.105892	0.006483226
42360	52.6759	49.38157	3.29433	0.005369748
42370	53.68558	50.54187	3.143716	0.006242586
42380	53.23241	49.97914	3.253273	0.005594797
42390	53.48101	50.25483	3.226183	0.005748437
42400	53.69368	50.51272	3.180953	0.006014404
42410	53.54186	50.32446	3.217402	0.005799133
42420	51.05375	47.68372	3.370035	0.004978234
42430	52.92845	49.65079	3.277658	0.005460018
42440	53.28338	50.20576	3.077613	0.006669184
42450	53.50072	50.39689	3.103826	0.006496638
42460	53.508	50.40311	3.104897	0.006489684
42470	53.40511	50.31394	3.09117	0.006579379
42480	52.91346	49.63474	3.27872	0.005454226
42490	52.17003	49.17254	2.997491	0.007225521
42500	53.5433	50.43292	3.110378	0.00645421
42510	53.6483	50.45173	3.196574	0.005921184
42520	53.69696	50.51777	3.179192	0.006025006
42530	53.57499	50.45918	3.115809	0.006419249
42540	53.64912	50.45276	3.19636	0.00592245
42550	53.1452	50.08085	3.06435	0.006758227
42560	50.80258	47.86987	2.932714	0.007709059
42570	53.41553	50.32309	3.092445	0.006570999
42580	53.56701	50.45262	3.114386	0.00642839
42590	53.70298	50.54977	3.153208	0.006183609
42600	53.34855	50.1067	3.241849	0.005659079
42610	53.68327	50.49768	3.185586	0.005986603
42620	51.20133	47.8369	3.364431	0.005006213
42630	53.6669	50.52994	3.13696	0.006284907
42640	52.6184	49.59394	3.024463	0.007033237
42650	53.57073	50.35806	3.212666	0.005826666
42660	53.17241	50.10559	3.066826	0.006741515
42670	53.69825	50.54825	3.149995	0.00620351
42680	53.57269	50.36037	3.212326	0.005828646
42690	53.7008	50.54917	3.151629	0.006193381
42700	53.70961	50.54253	3.167085	0.006098397
42710	51.97383	48.98695	2.986883	0.00730258
42720	53.45731	50.35952	3.09779	0.006535969
42730	53.14512	49.88417	3.260941	0.00555206
42740	53.70433	50.55001	3.15432	0.006176738
42750	53.26979	50.19356	3.076224	0.006678453
42760	53.60263	50.48155	3.121086	0.006385466
42770	53.69066	50.54468	3.145974	0.006228507
42780	53.70518	50.53179	3.17339	0.006060066
42790	53.18101	49.92314	3.257868	0.005569148
42800	53.62121	50.41823	3.202977	0.00588339
42810	53.03256	49.76258	3.269974	0.005502137
42820	53.64768	50.51627	3.131413	0.006319866
42830	53.29721	50.21816	3.079049	0.006659613
42840	53.65936	50.46581	3.193554	0.005939095
42850	51.34567	48.38943	2.956244	0.007529789
42860	53.2169	50.1459	3.071008	0.006713381
42870	52.45474	49.44064	3.014098	0.007106519
42880	52.45708	49.44284	3.014242	0.007105498
42890	53.44601	50.21531	3.230696	0.005722553
42900	52.53412	49.51508	3.01904	0.007071486
42910	53.36205	50.12165	3.240404	0.005667262
42920	53.55558	50.44316	3.112416	0.006441072
42930	53.05368	49.99726	3.056421	0.006812026
42940	53.4161	50.32358	3.092514	0.006570542
42950	53.31473	50.23383	3.080902	0.006647283
42960	53.70002	50.52267	3.177342	0.006036162
42970	53.27361	50.197	3.076613	0.006675856
42980	53.60089	50.48015	3.120734	0.006387713
42990	52.93353	49.88675	3.046782	0.006878006
43000	53.01868	49.96515	3.053532	0.006831737
43010	52.73837	49.44795	3.290424	0.005390763
43020	53.61674	50.41281	3.203933	0.005877772
43030	53.51342	50.29174	3.221678	0.005774392
43040	53.70598	50.53337	3.172611	0.006064785
43050	53.50537	50.28254	3.22283	0.005767741
43060	53.55335	50.33778	3.215571	0.005809763
43070	53.64865	50.45217	3.196483	0.005921725
43080	53.40098	50.31031	3.090671	0.006582666
43090	53.39478	50.158	3.23678	0.005687839
43100	52.70452	49.6743	3.030216	0.006992894
43110	53.65809	50.5238	3.13429	0.006301709
43120	51.27499	48.32194	2.953049	0.007553884
43130	53.47249	50.37265	3.099839	0.006522591
43140	53.70121	50.52467	3.17654	0.006041006
43150	53.37701	50.28918	3.087835	0.006601357
43160	53.70746	50.54991	3.157549	0.006156828
43170	53.46852	50.36923	3.099297	0.006526124
43180	53.34924	50.26457	3.084672	0.00662227
43190	53.21045	50.14006	3.07039	0.00671753
43200	52.2294	48.91016	3.319237	0.005237654
43210	53.60845	50.48617	3.12228	0.006377846
43220	53.65508	50.52165	3.133432	0.006307115
43230	53.70908	50.54898	3.160104	0.006141118
43240	53.67607	50.4878	3.188268	0.00597057
43250	52.08697	49.09404	2.992927	0.007258578
43260	52.76534	49.47664	3.288697	0.005400077
43270	53.41257	50.17785	3.234728	0.005699523
43280	53.52565	50.41808	3.107573	0.006472341
43290	53.70024	50.54899	3.151254	0.006195704
43300	53.24718	50.17322	3.073959	0.006693597
43310	53.24718	50.17322	3.073959	0.006693597
43320	53.68642	50.50213	3.184296	0.005994331
43330	53.61791	50.49362	3.124293	0.006365018
43340	52.97668	49.92653	3.050155	0.006854843
43350	53.67572	50.48733	3.188391	0.005969838
43360	53.64016	50.51068	3.12948	0.006332093
43370	52.68439	49.65554	3.028851	0.007002447
43380	53.54517	50.32829	3.216881	0.005802156
43390	53.71004	50.54489	3.165148	0.006110221
43400	52.58287	49.56071	3.022153	0.007049504
43410	53.20545	49.94974	3.255714	0.005581162
43420	52.43309	49.12464	3.308448	0.005294467
43430	52.95187	49.90366	3.048204	0.00686823
43440	52.40943	49.09969	3.309745	0.005287604
43450	53.54321	50.43285	3.110363	0.006454305
43460	53.03673	49.76707	3.269654	0.005503898
43470	53.09157	50.03193	3.059635	0.00679017
43480	52.76838	49.73375	3.034636	0.006962056
43490	52.70109	49.40832	3.29277	0.00537813
43500	52.75002	49.71667	3.033351	0.006971007
43510	53.16633	50.10006	3.066268	0.00674528
43520	53.70885	50.54001	3.168843	0.006087686
43530	52.55931	49.258	3.301303	0.00533243
43540	51.36614	48.00818	3.357959	0.005038715
43550	53.30739	50.0613	3.246088	0.005635143
43560	53.6791	50.49193	3.187177	0.005977088
43570	52.52361	49.50523	3.018376	0.00707618
43580	53.14366	50.07945	3.064212	0.006759159
43590	53.42405	50.19068	3.233372	0.00570726
43600	52.24177	48.92317	3.318605	0.005240966
43610	53.35041	50.2656	3.084802	0.006621409
43620	51.5316	48.56673	2.964866	0.00746514
43630	53.70391	50.52941	3.174505	0.006053311
43640	53.71008	50.54574	3.164345	0.006115124
43650	50.46135	47.07035	3.391005	0.004874929
43660	53.32813	50.24578	3.082346	0.006637693
43670	53.10052	50.04012	3.060408	0.006784921
43680	53.07573	50.01745	3.05828	0.006799374
43690	53.70975	50.5431	3.166649	0.006101057
43700	52.62016	49.32244	3.297713	0.005351613
43710	53.29043	50.21209	3.078342	0.006664321
43720	53.66013	50.52524	3.134887	0.006297943
43730	52.75336	49.4639	3.289467	0.005395923
43740	53.47488	50.37471	3.100166	0.006520455
43750	53.25317	50.00183	3.251346	0.005605592
43760	53.1726	50.10576	3.066843	0.006741399
43770	52.24019	48.9215	3.318686	0.005240541
43780	53.66902	50.53138	3.137641	0.006280624
43790	53.70906	50.54899	3.160068	0.006141339
