Iteration	Replicate_ID	Posterior	Likelihood	Prior	sigma2
551	1	52.6666	49.63894	3.027655	0.007010824
552	0	52.8887	49.84533	3.043371	0.006901504
553	1	53.32986	50.08606	3.243803	0.005648036
554	0	53.62892	50.42765	3.20127	0.005893446
555	1	53.64393	50.44623	3.197693	0.005914561
556	0	50.74888	47.36777	3.381109	0.00492341
557	1	52.31817	49.00353	3.314638	0.005261798
558	0	53.69949	50.54873	3.150767	0.006198727
559	1	52.33361	49.32678	3.006835	0.007158321
560	0	53.28034	50.20304	3.077301	0.006671268
561	1	53.53647	50.31823	3.21824	0.005794277
562	0	53.70425	50.55	3.154248	0.006177186
563	1	53.53086	50.42247	3.108386	0.006467077
564	0	53.56675	50.45241	3.114341	0.006428683
565	1	53.59003	50.47142	3.118605	0.006401326
566	0	52.10251	48.77695	3.325566	0.005204607
567	1	53.42954	50.19682	3.232713	0.00571102
568	0	51.49504	48.5319	2.963145	0.007478004
569	1	52.92605	49.87984	3.046206	0.006881965
570	0	53.48633	50.26086	3.225467	0.005752552
571	1	52.83938	49.79966	3.039721	0.006926742
572	0	53.25394	50.00266	3.251274	0.005605995
573	1	53.69156	50.50957	3.181993	0.006008153
574	0	53.38355	50.29495	3.088598	0.006596321
575	1	53.38789	50.29878	3.089109	0.006592953
576	0	53.68618	50.50178	3.184398	0.005993724
577	1	53.6429	50.44495	3.19795	0.005913044
578	0	53.43057	50.19798	3.232588	0.005711733
579	1	53.67549	50.48701	3.188473	0.005969347
580	0	53.4695	50.37007	3.09943	0.006525257
581	1	52.72813	49.43705	3.291073	0.005387263
582	0	53.59903	50.39152	3.207509	0.005856789
583	1	52.40035	49.09011	3.31024	0.005284987
584	0	53.5122	50.40668	3.105522	0.006485625
585	1	53.46582	50.23763	3.228182	0.005736956
586	0	53.31536	50.23439	3.08097	0.006646835
587	1	53.20565	49.94995	3.255696	0.00558126
588	0	53.55195	50.44014	3.111806	0.006445001
589	1	53.45049	50.3536	3.096889	0.00654186
590	0	53.3767	50.1379	3.238804	0.005676337
591	1	53.66527	50.52882	3.136445	0.006288142
592	0	53.68582	50.50127	3.184549	0.005992819
593	1	53.49344	50.39067	3.102774	0.006503475
594	0	52.83142	49.79228	3.039141	0.006930759
595	1	53.58501	50.46736	3.117655	0.006407416
596	0	53.67885	50.49158	3.187269	0.005976538
597	1	53.3247	50.24272	3.081974	0.006640165
598	0	53.61014	50.48751	3.122631	0.006375608
599	1	53.64735	50.51602	3.131324	0.006320425
600	0	53.71007	50.54539	3.164683	0.006113058
601	1	53.62591	50.42397	3.201946	0.005889463
602	0	53.21785	50.14675	3.071099	0.006712772
603	1	51.71973	48.74578	2.973949	0.007397643
604	0	53.17593	50.10878	3.06715	0.006739329
605	1	53.00119	49.72884	3.27235	0.005489081
606	0	53.70581	50.53303	3.172786	0.006063727
607	1	52.40475	49.39369	3.011062	0.007128129
608	0	53.70279	50.54973	3.153067	0.006184484
609	1	52.75339	49.46393	3.289465	0.005395933
610	0	52.97648	49.7023	3.274183	0.005479025
611	1	53.70196	50.52594	3.176015	0.006044176
612	0	53.40801	50.31649	3.091522	0.006577061
613	1	53.70993	50.54403	3.165893	0.006105671
614	0	53.64824	50.51668	3.131561	0.006318928
615	1	53.25169	50.17728	3.074407	0.006690603
616	0	53.11871	50.05671	3.061995	0.00677416
617	1	53.68088	50.49436	3.186513	0.005981056
618	0	52.46812	49.4532	3.01492	0.007100679
619	1	53.70694	50.55003	3.156908	0.006160774
620	0	53.6798	50.49288	3.186918	0.005978637
621	1	53.40367	50.31268	3.090996	0.006580526
622	0	52.90376	49.85926	3.044507	0.006893669
623	1	53.59552	50.47585	3.11967	0.006394517
624	0	53.12554	50.06294	3.062597	0.006770081
625	1	53.59552	50.47585	3.11967	0.006394517
626	0	53.70518	50.5501	3.155081	0.006172039
627	1	53.64055	50.44201	3.198532	0.005909601
628	0	53.64365	50.44589	3.197762	0.005914155
629	1	53.65547	50.46081	3.194652	0.005932574
630	0	53.66617	50.47464	3.191526	0.005951148
631	1	53.70569	50.55012	3.155571	0.006169015
632	0	53.03665	49.76699	3.26966	0.005503864
633	1	53.18227	49.92451	3.257759	0.00556976
634	0	53.46243	50.23381	3.228618	0.005734452
635	1	53.62368	50.49811	3.125572	0.006356885
636	0	53.44769	50.35116	3.096523	0.006544256
637	1	53.39932	50.16306	3.236262	0.005690789
638	0	53.68214	50.53982	3.142315	0.006251341
639	1	53.56941	50.4546	3.11481	0.00642567
640	0	53.22446	50.15273	3.071736	0.006708493
641	1	53.68376	50.54079	3.142962	0.006247295
642	0	52.9998	49.72735	3.272454	0.005488508
643	1	53.50342	50.28032	3.223106	0.005766152
644	0	53.32283	50.0783	3.244525	0.005643956
645	1	53.71007	50.54624	3.163834	0.006118254
646	0	53.70929	50.54136	3.167933	0.006093226
647	1	53.67762	50.53702	3.140604	0.006262045
648	0	53.56403	50.45016	3.113866	0.006431737
649	1	53.25862	50.18352	3.075098	0.006685977
650	0	53.64448	50.5139	3.130576	0.006325157
651	1	53.56463	50.45066	3.11397	0.006431069
652	0	53.53328	50.42452	3.108769	0.006464602
653	1	52.32696	49.32052	3.006445	0.007161112
654	0	52.08274	49.09004	2.992697	0.007260243
655	1	53.57046	50.35775	3.212711	0.005826401
656	0	50.33921	47.425	2.914206	0.007853068
657	1	53.68671	50.50254	3.184174	0.005995065
658	0	53.33352	50.25059	3.082934	0.006633792
659	1	53.00302	49.95076	3.052261	0.00684042
660	0	50.37651	47.46086	2.915651	0.007841731
661	1	53.64901	50.45261	3.196391	0.005922267
662	0	52.91146	49.86637	3.045091	0.006889642
663	1	53.33078	50.08707	3.243708	0.00564857
664	0	53.60484	50.39847	3.20637	0.005863464
665	1	52.21853	48.89874	3.31979	0.005234759
666	0	53.48303	50.25712	3.225912	0.005749994
667	1	53.68721	50.50324	3.183963	0.005996331
668	0	53.1841	50.1162	3.067908	0.006734224
669	1	52.99762	49.9458	3.051827	0.006843394
670	0	50.38803	46.99457	3.393453	0.004863012
671	1	53.69229	50.51065	3.181642	0.006010261
672	0	53.65973	50.46628	3.193448	0.005939722
673	1	53.58841	50.3789	3.209513	0.005845064
674	0	50.31241	46.91646	3.395946	0.004850899
675	1	53.26005	50.00935	3.250698	0.005609228
676	0	53.61017	50.40487	3.205296	0.005869763
677	1	53.66849	50.47769	3.190799	0.005955479
678	0	52.09378	48.76779	3.325992	0.005202392
679	1	53.48998	50.26502	3.22497	0.005755414
680	0	53.24559	49.99353	3.252055	0.005601616
681	1	53.17558	49.91724	3.25834	0.005566523
682	0	53.39995	50.3094	3.090547	0.006583483
683	1	53.53829	50.42872	3.109567	0.006459447
684	0	50.84612	47.9116	2.934521	0.007695142
685	1	53.23872	49.98603	3.252692	0.005598049
686	0	53.29808	50.21894	3.079141	0.006659004
687	1	53.46612	50.23798	3.228142	0.005737182
688	0	53.56686	50.35353	3.213328	0.005822809
689	1	53.60245	50.4814	3.12105	0.006385697
690	0	53.70925	50.54122	3.168026	0.006092658
691	1	53.70813	50.54966	3.158471	0.006151156
692	0	53.1972	49.94075	3.256447	0.005577069
693	1	53.52657	50.41885	3.107715	0.006471419
694	0	53.18755	50.11932	3.068229	0.006732059
695	1	52.22113	49.22077	3.000357	0.007204841
696	0	53.23492	49.98188	3.253043	0.005596088
697	1	53.5746	50.45886	3.115739	0.006419701
698	0	53.18598	49.92855	3.257434	0.005571566
699	1	53.03079	49.76068	3.270109	0.005501394
700	0	53.37677	50.28896	3.087807	0.006601545
701	1	53.47996	50.37909	3.10087	0.006515872
702	0	52.54807	49.24612	3.301955	0.005328955
703	1	53.30999	50.22959	3.080397	0.006650646
704	0	51.26109	48.30866	2.952425	0.007558594
705	1	52.60595	49.30739	3.29856	0.005347079
706	0	53.70151	50.54939	3.152119	0.006190348
707	1	53.50564	50.28285	3.222792	0.00576796
708	0	53.27541	50.19861	3.076796	0.006674633
709	1	53.48072	50.37974	3.100976	0.006515181
710	0	52.57144	49.55003	3.021418	0.007054689
711	1	53.60782	50.48567	3.122148	0.006378688
712	0	53.49107	50.26624	3.224822	0.005756265
713	1	53.6473	50.51599	3.131312	0.006320502
714	0	53.6032	50.3965	3.206695	0.005861561
715	1	53.67606	50.48779	3.188272	0.005970549
716	0	53.69922	50.54863	3.150593	0.006199804
717	1	52.30438	49.29925	3.005128	0.007170551
718	0	53.53662	50.3184	3.218216	0.005794414
719	1	53.36278	50.27658	3.086199	0.006612165
720	0	53.48879	50.38668	3.10211	0.006507793
721	1	53.7015	50.54939	3.152116	0.00619037
722	0	53.69983	50.52237	3.17746	0.006035452
723	1	53.28178	50.20433	3.077449	0.006670281
724	0	53.63913	50.44025	3.198878	0.005907558
725	1	50.62268	47.6973	2.925378	0.007765822
726	0	52.42675	49.11795	3.308797	0.00529262
727	1	53.70738	50.53634	3.171043	0.006074307
728	0	53.24088	49.98839	3.252493	0.005599168
729	1	53.70545	50.53231	3.17314	0.006061581
730	0	53.63976	50.44104	3.198724	0.005908467
731	1	53.68192	50.49581	3.186112	0.005983457
732	0	53.37974	50.29159	3.088154	0.006599257
733	1	53.54164	50.3242	3.217436	0.005798936
734	0	52.42794	49.41548	3.012463	0.007118145
735	1	53.70905	50.5406	3.168453	0.006090059
736	0	53.60963	50.40423	3.205406	0.005869122
737	1	53.62307	50.49763	3.125435	0.006357757
738	0	53.11849	50.05651	3.061976	0.00677429
739	1	53.55722	50.34228	3.214939	0.005813436
740	0	52.01999	49.03066	2.989325	0.007284767
741	1	53.28782	50.0398	3.248026	0.005624235
742	0	52.41351	49.40192	3.01159	0.007124367
743	1	53.4558	50.22634	3.229465	0.005729598
744	0	53.24167	50.16825	3.073415	0.006697243
745	1	53.68043	50.53878	3.141652	0.006255483
746	0	53.67898	50.53787	3.141103	0.00625892
747	1	53.48727	50.26193	3.225339	0.00575329
748	0	52.55507	49.5347	3.02037	0.007062085
749	1	53.48656	50.38476	3.101795	0.006509846
750	0	53.32234	50.24062	3.081719	0.006641856
751	1	52.56473	49.26374	3.300988	0.005334114
752	0	53.55031	50.33425	3.216062	0.005806911
753	1	53.53206	50.31315	3.218914	0.005790372
754	0	53.62768	50.5012	3.126485	0.006351083
755	1	52.05996	49.06849	2.991466	0.007269187
756	0	53.18702	50.11884	3.06818	0.006732395
757	1	52.8072	49.76981	3.037393	0.006942889
758	0	53.22844	50.15632	3.072122	0.006705908
759	1	53.1387	50.07493	3.063768	0.006762163
760	0	53.56934	50.45454	3.114797	0.006425749
761	1	53.52644	50.30668	3.219762	0.005785464
762	0	53.45601	50.22657	3.229439	0.005729747
763	1	53.6785	50.53757	3.140926	0.006260029
764	0	53.50665	50.284	3.222648	0.00576879
765	1	53.68304	50.49737	3.185675	0.005986075
766	0	53.63293	50.43258	3.200349	0.005898871
767	1	53.38195	50.14373	3.238223	0.005679639
768	0	52.90624	49.86155	3.044695	0.006892374
769	1	53.52114	50.30059	3.220551	0.005780902
770	0	53.17606	50.1089	3.067163	0.006739246
771	1	49.68587	46.79588	2.88999	0.008045563
772	0	53.46724	50.36812	3.099123	0.006527263
773	1	52.58991	49.5673	3.022608	0.007046299
774	0	53.63335	50.4331	3.200251	0.00589945
775	1	52.5515	49.53136	3.020143	0.007063692
776	0	52.20082	49.20161	2.999213	0.007213094
777	1	53.70866	50.53948	3.169184	0.006085608
778	0	53.18564	49.92818	3.257464	0.0055714
779	1	53.21459	50.14381	3.070786	0.006714868
780	0	53.65106	50.45522	3.195848	0.005925485
781	1	51.90449	48.92122	2.98327	0.007329012
782	0	53.35221	50.2672	3.085004	0.006620074
783	1	53.66384	50.52784	3.136005	0.006290911
784	0	52.66436	49.63685	3.027505	0.007011877
785	1	52.72725	49.43612	3.291129	0.005386963
786	0	53.55751	50.34262	3.214891	0.005813714
787	1	49.95328	47.05361	2.899667	0.007968081
788	0	53.35755	50.27195	3.085606	0.00661609
789	1	53.44695	50.35052	3.096427	0.006544886
790	0	53.53844	50.42885	3.109592	0.006459287
791	1	53.70962	50.54818	3.161442	0.006132906
792	0	53.16866	50.10218	3.066481	0.006743842
793	1	53.68866	50.5436	3.145052	0.006234252
794	0	53.66345	50.52756	3.135884	0.00629167
795	1	53.70671	50.53487	3.17184	0.006069463
796	0	53.70939	50.54858	3.160805	0.006136811
797	1	51.8485	48.8681	2.9804	0.007350075
798	0	53.66853	50.47775	3.190785	0.005955563
799	1	52.72406	49.6925	3.031553	0.006983548
800	0	53.66224	50.46952	3.192715	0.00594408
801	1	53.70374	50.54992	3.153816	0.006179851
802	0	53.12378	49.86106	3.262721	0.005542191
803	1	51.92241	48.5883	3.334114	0.00516031
804	0	52.57632	49.55458	3.021731	0.00705248
805	1	53.26072	50.18541	3.075309	0.006684566
806	0	53.47386	50.24673	3.227131	0.005742988
807	1	53.536	50.4268	3.109201	0.006461812
808	0	53.68255	50.49668	3.18587	0.005984903
809	1	52.6584	49.363	3.295402	0.005363993
810	0	53.48798	50.38598	3.101996	0.006508538
811	1	53.69614	50.51649	3.17965	0.006022246
812	0	53.67139	50.48153	3.189861	0.005961069
813	1	53.67011	50.47983	3.190279	0.005958576
814	0	52.64703	49.62068	3.026351	0.007019975
815	1	53.70629	50.534	3.172292	0.006066721
816	0	53.6844	50.49926	3.185134	0.005989311
817	1	51.37372	48.41619	2.957523	0.007520158
818	0	53.67074	50.48066	3.190074	0.005959796
819	1	52.27225	49.26898	3.003272	0.007183876
820	0	53.42408	50.19072	3.233367	0.005707284
821	1	53.6138	50.49039	3.123406	0.006370667
822	0	53.5098	50.2876	3.222199	0.005771384
823	1	53.6138	50.49039	3.123406	0.006370667
824	0	53.60696	50.48499	3.12197	0.006379822
825	1	53.69933	50.52155	3.177779	0.006033528
826	0	53.24921	49.9975	3.251717	0.005603512
827	1	53.64667	50.44967	3.196996	0.005918684
828	0	53.59639	50.47655	3.11984	0.006393426
829	1	53.64428	50.51376	3.130525	0.006325475
830	0	53.26194	50.18651	3.075432	0.006683745
831	1	53.54337	50.3262	3.217166	0.005800505
832	0	53.70948	50.54845	3.161031	0.006135427
833	1	53.18096	50.11334	3.067616	0.006736191
834	0	53.70805	50.5497	3.158347	0.006151918
835	1	53.30012	50.22076	3.079354	0.006657583
836	0	53.03424	49.97944	3.054808	0.006823025
837	1	50.68139	47.75364	2.92775	0.007747424
838	0	53.63385	50.50592	3.127935	0.00634188
839	1	53.50113	50.39725	3.103886	0.006496246
840	0	53.69266	50.54572	3.146945	0.006222463
841	1	53.64159	50.51175	3.129837	0.00632983
842	0	52.98391	49.93318	3.050729	0.006850907
843	1	53.7096	50.54823	3.161375	0.006133316
844	0	53.58642	50.4685	3.117919	0.00640572
845	1	53.52392	50.30379	3.220138	0.005783291
846	0	52.16566	48.84321	3.322451	0.005220849
847	1	53.5823	50.37167	3.210628	0.005838549
848	0	52.98382	49.9331	3.050722	0.006850955
849	1	53.65054	50.51836	3.132177	0.006315036
850	0	53.2492	50.17504	3.074159	0.006692259
851	1	53.64758	50.51619	3.131386	0.006320034
852	0	53.41544	50.18105	3.234392	0.005701438
853	1	53.71004	50.54491	3.165126	0.006110351
854	0	52.01269	48.6828	3.329889	0.005182158
855	1	53.51868	50.29776	3.220913	0.005778811
856	0	51.20444	48.25454	2.949903	0.007577687
857	1	53.11409	49.85057	3.263517	0.005537777
858	0	53.58097	50.3701	3.210867	0.005837153
859	1	53.7079	50.54976	3.158142	0.006153177
860	0	52.83372	49.79441	3.039308	0.006929601
861	1	53.63974	50.51037	3.129374	0.006332763
862	0	53.36656	50.12664	3.239916	0.005670029
863	1	52.27349	48.95652	3.316971	0.005249534
864	0	53.17035	49.91155	3.258792	0.005564006
865	1	51.76468	48.42344	3.341233	0.005123703
866	0	53.41389	50.32164	3.092242	0.006572332
867	1	52.48182	49.46605	3.015767	0.007094671
868	0	53.57768	50.46138	3.116297	0.006416119
869	1	53.4569	50.35916	3.097736	0.006536324
870	0	52.70096	49.40818	3.292778	0.005378084
871	1	53.45147	50.22146	3.230011	0.005726469
872	0	53.67719	50.53674	3.140445	0.00626304
873	1	53.7092	50.54883	3.160368	0.006139496
874	0	53.61513	50.49144	3.123692	0.006368848
875	1	53.12904	49.86675	3.262285	0.005544604
876	0	53.18212	50.1144	3.067724	0.006735466
877	1	53.42911	50.33497	3.094138	0.00655988
878	0	53.69927	50.54864	3.150624	0.006199609
879	1	52.62526	49.60035	3.024914	0.007030073
880	0	53.53901	50.42933	3.109683	0.006458696
881	1	53.49299	50.26843	3.224558	0.005757782
882	0	52.49452	49.18951	3.305019	0.005312654
883	1	53.07292	50.01487	3.058041	0.006800999
884	0	53.60003	50.39271	3.207315	0.005857927
885	1	53.26643	50.19055	3.075885	0.00668072
886	0	52.2537	48.9357	3.317993	0.005244174
887	1	53.10859	49.84463	3.263967	0.005535289
888	0	49.63151	46.21434	3.41717	0.004749031
889	1	53.51548	50.2941	3.22138	0.005776111
890	0	53.37745	50.13872	3.238723	0.005676802
891	1	53.11223	50.05081	3.061427	0.006778007
892	0	53.67663	50.53639	3.140243	0.006264307
893	1	53.70635	50.5501	3.156249	0.006164837
894	0	49.82621	46.4149	3.41131	0.00477694
895	1	51.69013	48.71763	2.972494	0.007408413
896	0	53.152	49.89164	3.26036	0.005555287
897	1	53.5513	50.3354	3.215901	0.005807842
898	0	53.6364	50.43687	3.199533	0.005903692
899	1	53.5778	50.46148	3.116319	0.006415981
900	0	52.74599	49.45605	3.289938	0.005393379
901	1	53.57608	50.36435	3.211734	0.005832096
902	0	53.69408	50.54641	3.147665	0.006217982
903	1	53.7069	50.55003	3.156869	0.006161017
904	0	53.36036	50.11977	3.240588	0.005666224
905	1	53.68577	50.54197	3.143794	0.006242098
906	0	52.6308	49.33373	3.297074	0.005355034
907	1	53.17475	49.91634	3.258412	0.005566124
908	0	51.87654	48.54033	3.336217	0.005149468
909	1	53.68561	50.50098	3.184635	0.005992301
910	0	53.02935	49.97495	3.054405	0.006825774
911	1	53.21449	49.95959	3.254903	0.005585686
912	0	53.20877	50.13854	3.07023	0.006718606
913	1	53.6426	50.51251	3.130095	0.006328196
914	0	53.58296	50.46569	3.117272	0.006409869
915	1	52.50699	49.20268	3.304312	0.005316411
916	0	53.70972	50.54297	3.16675	0.006100438
917	1	53.5263	50.41863	3.107674	0.006471687
918	0	53.65857	50.52414	3.13443	0.006300827
919	1	53.60916	50.40366	3.205502	0.005868556
920	0	53.28273	50.03421	3.248522	0.005621443
921	1	53.63119	50.43044	3.200752	0.005896497
922	0	53.68748	50.50364	3.183844	0.005997046
923	1	51.92366	48.9394	2.984262	0.007321745
924	0	53.67861	50.53764	3.140967	0.006259768
925	1	53.46405	50.23564	3.22841	0.005735646
926	0	53.706	50.55012	3.155881	0.006167105
927	1	51.93083	48.9462	2.984634	0.007319018
928	0	53.47161	50.24418	3.227427	0.005741288
929	1	53.38865	50.29945	3.089199	0.006592361
930	0	53.68978	50.54422	3.145566	0.006231047
931	1	52.9842	49.71059	3.273614	0.005482145
932	0	51.93028	48.94567	2.984606	0.007319228
933	1	53.55191	50.44011	3.111799	0.006445043
934	0	53.32892	50.24649	3.082432	0.006637121
935	1	53.45995	50.23101	3.228937	0.005732627
936	0	53.70604	50.55011	3.155922	0.006166853
937	1	53.70615	50.55011	3.156038	0.006166136
938	0	53.59336	50.38477	3.20859	0.005850459
939	1	52.05672	49.06543	2.991292	0.007270454
940	0	52.69869	49.66887	3.029819	0.006995668
941	1	53.44264	50.34677	3.095867	0.006548547
942	0	53.65077	50.51853	3.132241	0.006314631
943	1	52.6426	49.34624	3.296362	0.005358847
944	0	53.57028	50.35753	3.212744	0.005826212
945	1	52.68574	49.65679	3.028942	0.00700181
946	0	51.76775	48.79142	2.976331	0.007380043
947	1	52.01451	48.6847	3.329803	0.005182604
948	0	53.45291	50.22308	3.22983	0.005727507
949	1	53.64664	50.51551	3.131139	0.006321592
950	0	53.45116	50.35418	3.096977	0.006541283
951	1	53.51157	50.40614	3.105428	0.006486239
952	0	53.69756	50.51872	3.178845	0.006027095
953	1	53.55128	50.33538	3.215905	0.005807821
954	0	53.40147	50.31074	3.090729	0.006582281
955	1	53.71008	50.5457	3.164386	0.006114874
956	0	53.63246	50.50486	3.127602	0.006343992
957	1	53.68956	50.5441	3.145462	0.006231694
958	0	53.57577	50.36398	3.211789	0.005831774
959	1	53.58953	50.38022	3.209308	0.005846265
960	0	53.43251	50.33794	3.094569	0.006557053
961	1	53.66722	50.47602	3.191199	0.005953098
962	0	50.33142	47.41751	2.913905	0.007855431
963	1	53.41732	50.18315	3.234171	0.005702701
964	0	53.6919	50.54533	3.146569	0.006224803
965	1	53.31491	50.23399	3.080921	0.006647157
966	0	53.04779	49.99186	3.05593	0.006815371
967	1	53.69814	50.51964	3.178504	0.006029152
968	0	53.6935	50.54613	3.147368	0.006219829
969	1	53.53651	50.42723	3.109282	0.006461289
970	0	53.66335	50.52749	3.135853	0.006291866
971	1	51.23888	48.28744	2.951433	0.007566098
972	0	53.50692	50.28432	3.222609	0.005769014
973	1	53.61917	50.41575	3.203417	0.005880807
974	0	53.66426	50.52813	3.136133	0.006290101
975	1	53.42525	50.19203	3.233227	0.005708083
976	0	53.6658	50.52919	3.136611	0.006287096
977	1	53.64759	50.5162	3.131389	0.006320012
978	0	52.83013	49.79108	3.039047	0.006931409
979	1	53.42999	50.19733	3.232658	0.005711334
980	0	53.67556	50.5357	3.13986	0.006266703
981	1	53.58029	50.3693	3.210988	0.00583645
982	0	53.45323	50.35598	3.09725	0.006539502
983	1	51.87503	48.89328	2.981755	0.007340124
984	0	53.25389	50.00261	3.251278	0.00560597
985	1	52.08628	48.75992	3.326357	0.005200495
986	0	52.92611	49.8799	3.046211	0.006881933
987	1	52.72046	49.4289	3.291557	0.005384658
988	0	53.19623	50.12719	3.069043	0.006726583
989	1	53.70538	50.55011	3.155269	0.00617088
990	0	53.63331	50.43305	3.200261	0.005899392
991	1	53.70342	50.52851	3.174908	0.006050872
992	0	52.7374	49.44691	3.290485	0.005390429
993	1	53.48075	50.37977	3.100981	0.006515148
994	0	53.69465	50.54668	3.147963	0.006216128
995	1	53.6815	50.53943	3.142064	0.006252909
996	0	52.89822	49.85413	3.044088	0.006896561
997	1	53.59867	50.47838	3.120292	0.006390538
998	0	53.15038	50.08557	3.064817	0.006755068
999	1	53.543	50.32578	3.217223	0.005800173
1000	0	53.46079	50.23196	3.22883	0.00573324
1001	1	53.54177	50.43164	3.110128	0.00645582
1002	0	53.37367	50.28622	3.087448	0.006603912
1003	1	52.53524	49.23254	3.302696	0.005325008
1004	0	53.48311	50.25721	3.225901	0.005750055
1005	1	53.60388	50.48254	3.121339	0.006383853
1006	0	51.60343	48.25523	3.348201	0.005088125
1007	1	53.65887	50.52435	3.134518	0.00630027
1008	0	52.43868	49.42556	3.013117	0.007113497
1009	1	51.31517	48.36031	2.954859	0.007540219
1010	0	53.17226	50.10545	3.066812	0.00674161
1011	1	52.66561	49.63802	3.027589	0.007011287
