Iteration	Posterior	Likelihood	Prior	sigma2
5860	52.54045	49.52101	3.019441	0.007068652
5870	52.57801	49.55617	3.02184	0.007051713
5880	53.63551	50.43576	3.199745	0.005902438
5890	52.61941	49.32165	3.297757	0.005351374
5900	52.63086	49.60558	3.025282	0.007027482
5910	52.51687	49.21312	3.30375	0.005319403
5920	53.37359	50.13444	3.239147	0.005674391
5930	53.53638	50.31813	3.218253	0.005794202
5940	53.69915	50.5486	3.150547	0.006200091
5950	52.44791	49.43423	3.01368	0.007109491
5960	53.52935	50.31003	3.219325	0.005787995
5970	53.60179	50.48087	3.120916	0.006386554
5980	53.32866	50.24625	3.082403	0.006637313
5990	53.69204	50.51028	3.181761	0.006009548
6000	53.70626	50.53394	3.172324	0.00606653
6010	53.22172	50.15025	3.071471	0.006710271
6020	53.61207	50.48903	3.123039	0.006373008
6030	52.72033	49.68903	3.031297	0.006985338
6040	53.70333	50.54984	3.153488	0.00618188
6050	53.68547	50.50077	3.184695	0.005991944
6060	53.70901	50.54904	3.159972	0.006141924
6070	53.34942	50.10766	3.241757	0.005659603
6080	52.98607	49.93517	3.050902	0.006849726
6090	53.3776	50.2897	3.087904	0.006600904
6100	53.7055	50.55011	3.155391	0.006170127
6110	53.32229	50.07771	3.24458	0.005643646
6120	53.68598	50.5015	3.184481	0.005993227
6130	53.60516	50.48356	3.121601	0.006382178
6140	52.43302	49.42025	3.012772	0.007115947
6150	53.68063	50.49402	3.186608	0.005980493
6160	53.62085	50.49591	3.124941	0.006360901
6170	53.48941	50.38721	3.102198	0.006507221
6180	53.59586	50.47613	3.119737	0.006394085
6190	53.59586	50.47613	3.119737	0.006394085
6200	53.1663	50.10003	3.066264	0.006745302
6210	53.5367	50.3185	3.218203	0.005794488
6220	53.56013	50.34567	3.214458	0.005816234
6230	53.65435	50.52112	3.133226	0.006308417
6240	53.46576	50.36684	3.098922	0.006528571
6250	52.98551	49.712	3.273517	0.005482677
6260	53.61898	50.41552	3.203457	0.005880568
6270	52.90872	49.86384	3.044883	0.006891077
6280	53.38656	50.2976	3.088952	0.006593988
6290	53.45382	50.35649	3.097328	0.006538988
6300	53.36385	50.12364	3.24021	0.005668365
6310	53.5191	50.41253	3.106565	0.006478867
6320	53.62227	50.49701	3.125257	0.006358891
6330	53.64187	50.44366	3.198207	0.005911525
6340	52.71738	49.42563	3.291751	0.005383615
6350	53.63975	50.51038	3.129377	0.006332743
6360	53.57899	50.36777	3.211221	0.005835091
6370	53.48902	50.38687	3.102142	0.006507583
6380	53.41303	50.32089	3.092136	0.006573028
6390	53.52226	50.30187	3.220385	0.00578186
6400	53.52226	50.30187	3.220385	0.00578186
6410	53.52226	50.30187	3.220385	0.00578186
6420	53.66145	50.52617	3.135279	0.00629548
6430	52.48503	49.46906	3.015966	0.007093259
6440	53.70878	50.54925	3.159526	0.006144666
6450	52.85941	49.81822	3.041191	0.006916565
6460	53.57627	50.46023	3.116041	0.00641776
6470	53.69997	50.54889	3.151072	0.006196834
6480	52.90543	49.62614	3.279285	0.005451146
6490	50.66462	47.73755	2.92707	0.007752692
6500	53.51824	50.4118	3.106434	0.006479717
6510	53.53203	50.31311	3.218919	0.005790346
6520	52.93379	49.88699	3.046802	0.006877869
6530	53.70325	50.54983	3.153424	0.006182277
6540	52.5473	49.52743	3.019876	0.007065579
6550	53.54518	50.3283	3.216879	0.005802165
6560	53.46505	50.23677	3.22828	0.00573639
6570	53.46505	50.23677	3.22828	0.00573639
6580	53.37757	50.28967	3.0879	0.006600928
6590	53.67953	50.53822	3.141312	0.00625761
6600	53.66909	50.47848	3.190609	0.00595661
6610	53.68915	50.50604	3.18311	0.006001444
6620	52.39422	49.08365	3.310573	0.00528323
6630	53.6644	50.47233	3.192068	0.005947924
6640	52.01699	49.02782	2.989166	0.007285929
6650	53.22169	49.96744	3.254252	0.005589324
6660	53.70411	50.54998	3.154125	0.006177942
6670	52.39046	49.07969	3.310777	0.005282154
6680	52.82574	49.78701	3.038729	0.006933619
6690	53.58105	50.3702	3.210852	0.005837243
6700	52.16024	48.83752	3.322721	0.005219439
6710	53.00219	49.95	3.052194	0.006840878
6720	53.70705	50.5356	3.17145	0.006071831
6730	53.08336	49.81736	3.266001	0.005524039
6740	53.29923	50.21997	3.079261	0.006658203
6750	53.55754	50.34265	3.214886	0.005813741
6760	51.76031	48.78435	2.97596	0.007382779
6770	53.28404	50.20636	3.077682	0.006668725
6780	53.66147	50.52618	3.135286	0.006295435
6790	53.51522	50.40924	3.105977	0.00648268
6800	53.5725	50.45714	3.115362	0.006422125
6810	53.30062	50.22122	3.079407	0.00665723
6820	53.70955	50.54831	3.161239	0.006134153
6830	53.60653	50.48465	3.121881	0.00638039
6840	51.65197	48.68134	2.970633	0.007422213
6850	53.46713	50.23912	3.228011	0.005737935
6860	53.28299	50.20541	3.077573	0.006669451
6870	53.63465	50.50652	3.128126	0.006340669
6880	53.46462	50.36585	3.098768	0.006529578
6890	53.60419	50.3977	3.206498	0.005862715
6900	53.70844	50.54949	3.158945	0.006148239
6910	53.27656	50.19964	3.076913	0.006673851
6920	53.66851	50.47772	3.190791	0.005955526
6930	52.69293	49.39965	3.293278	0.005375399
6940	53.56491	50.45089	3.11402	0.006430748
6950	53.68042	50.49374	3.186685	0.005980031
6960	53.65479	50.52144	3.13335	0.006307633
6970	53.50876	50.40375	3.105008	0.006488959
6980	53.10713	50.04615	3.060982	0.006781027
6990	51.43587	48.47548	2.960385	0.007498665
7000	50.25977	47.34861	2.911154	0.007877077
7010	53.35946	50.27364	3.085822	0.006614662
7020	53.51249	50.29067	3.221813	0.00577361
7030	53.70328	50.54983	3.153445	0.006182149
7040	53.59306	50.47387	3.11919	0.006397585
7050	52.60952	49.31118	3.298347	0.005348216
7060	52.93496	49.65777	3.277194	0.005462556
7070	53.46	50.36185	3.098149	0.006533625
7080	53.70965	50.54812	3.161525	0.006132393
7090	52.98242	49.9318	3.050611	0.006851722
7100	53.37251	50.2852	3.087314	0.006604797
7110	53.6085	50.40286	3.205636	0.005867771
7120	53.25886	50.18374	3.075123	0.006685814
7130	53.24533	50.17155	3.073776	0.006694825
7140	52.68596	49.657	3.028957	0.007001704
7150	53.34646	50.10439	3.24207	0.00565783
7160	53.41394	50.3217	3.092249	0.006572285
7170	53.69125	50.50911	3.18214	0.006007268
7180	53.66843	50.47761	3.190819	0.005955361
7190	53.66635	50.52956	3.136784	0.006286013
7200	53.67598	50.48768	3.188299	0.005970383
7210	52.11576	49.12127	2.994496	0.007247193
7220	52.72938	49.69746	3.03192	0.006980987
7230	53.68036	50.53873	3.141626	0.006255649
7240	53.62763	50.42607	3.201562	0.005891725
7250	53.69235	50.54556	3.146792	0.006223414
7260	53.39665	50.3065	3.090151	0.006586089
7270	53.09483	50.03491	3.059915	0.006788264
7280	53.49099	50.26616	3.224832	0.005756207
7290	53.62905	50.50225	3.126802	0.006349072
7300	53.30383	50.22409	3.079745	0.006654981
7310	50.68942	47.76135	2.928076	0.007744897
7320	53.66886	50.47817	3.190682	0.005956172
7330	53.30369	50.22396	3.07973	0.00665508
7340	52.82906	49.79009	3.038969	0.006931951
7350	52.67341	49.6453	3.028112	0.007007624
7360	53.68956	50.50664	3.182922	0.006002572
7370	52.42315	49.41098	3.012173	0.007120211
7380	52.84059	49.55685	3.283739	0.00542692
7390	53.51058	50.4053	3.10528	0.0064872
7400	53.56938	50.35648	3.212898	0.005825312
7410	52.85459	49.81376	3.040836	0.006919023
7420	53.34352	50.25948	3.084035	0.006626492
7430	53.2608	50.01018	3.250626	0.005609628
7440	53.70728	50.5361	3.171173	0.006073518
7450	53.24893	49.99718	3.251744	0.005603362
7460	53.64417	50.44653	3.197633	0.005914918
7470	53.70505	50.55009	3.154962	0.006172773
7480	53.67627	50.48808	3.188197	0.005970998
7490	53.2517	50.17729	3.074407	0.006690597
7500	52.84388	49.56036	3.283517	0.005428122
7510	53.05075	49.78218	3.268569	0.00550987
7520	52.89617	49.61624	3.279931	0.005447622
7530	53.70884	50.53998	3.16886	0.006087577
7540	52.4161	49.40435	3.011746	0.007123252
7550	53.69935	50.54867	3.150673	0.006199307
7560	53.56365	50.44985	3.1138	0.006432161
7570	53.55959	50.34504	3.214548	0.00581571
7580	53.5577	50.34284	3.214859	0.005813897
7590	53.4221	50.1885	3.233604	0.005705935
7600	53.70481	50.53108	3.173729	0.006058011
7610	52.52882	49.22576	3.303065	0.005323044
7620	53.34353	50.25949	3.084036	0.006626482
7630	53.6184	50.41482	3.20358	0.005879845
7640	53.24803	49.9962	3.251828	0.00560289
7650	53.37565	50.28797	3.087677	0.006602403
7660	53.13458	49.87276	3.261824	0.005547162
7670	53.70269	50.5497	3.15299	0.006184957
7680	53.15433	50.08916	3.065174	0.006752658
7690	53.70234	50.52661	3.175732	0.006045889
7700	53.6414	50.51161	3.129789	0.006330134
7710	53.68594	50.54207	3.143868	0.006241639
7720	52.99758	49.72496	3.27262	0.005487597
7730	53.70713	50.53577	3.171355	0.006072412
7740	53.26347	50.18788	3.075585	0.006682722
7750	53.54098	50.32344	3.21754	0.005798336
7760	53.49348	50.3907	3.102779	0.006503443
7770	53.45717	50.3594	3.097772	0.006536089
7780	49.1939	46.32098	2.872919	0.008184088
7790	53.09263	50.03291	3.059726	0.006789548
7800	50.17652	46.77616	3.400354	0.004829566
7810	53.66278	50.5271	3.13568	0.006292952
7820	52.70662	49.67627	3.03036	0.00699189
7830	53.05664	49.78853	3.268111	0.005512398
7840	53.22432	49.9703	3.254013	0.005590659
7850	52.47241	49.45723	3.015185	0.007098799
7860	52.54936	49.24747	3.301881	0.00532935
7870	53.70741	50.54993	3.157483	0.006157233
7880	53.64712	50.45024	3.19688	0.00591937
7890	53.27369	50.0243	3.249396	0.005616534
7900	53.67673	50.4887	3.188034	0.005971968
7910	53.48659	50.26116	3.225431	0.005752758
7920	53.65817	50.52386	3.134315	0.006301552
7930	52.47846	49.17253	3.305924	0.005307847
7940	52.50668	49.48936	3.017314	0.007083703
7950	53.57575	50.4598	3.115946	0.006418371
7960	53.58795	50.46974	3.118209	0.006403862
7970	53.61691	50.49283	3.124076	0.006366404
7980	51.59385	48.24524	3.348606	0.005086064
7990	53.47595	50.37563	3.100314	0.006519492
8000	53.65473	50.5214	3.133334	0.006307735
8010	53.50821	50.40328	3.104928	0.006489482
8020	53.46803	50.3688	3.099231	0.006526559
8030	52.03117	49.04125	2.989922	0.007280421
8040	53.69711	50.54779	3.14932	0.0062077
8050	53.06594	50.00849	3.057451	0.006805012
8060	51.39167	48.43333	2.958347	0.00751397
8070	52.33667	49.02301	3.31366	0.005266947
8080	53.6478	50.4511	3.196704	0.005920414
8090	51.63691	48.29013	3.346778	0.005095369
8100	53.25218	50.17773	3.074455	0.006690276
8110	51.82315	48.84404	2.979114	0.007359534
8120	53.7007	50.52381	3.176892	0.006038877
8130	53.70847	50.53897	3.1695	0.006083686
8140	52.98582	49.93494	3.050882	0.006849863
8150	53.38568	50.29683	3.088849	0.006594668
8160	53.70999	50.54701	3.162978	0.006123494
8170	53.37171	50.13236	3.239354	0.00567322
8180	53.3165	50.07133	3.24517	0.005640319
8190	53.48121	50.25505	3.226156	0.00574859
8200	53.70246	50.54965	3.152812	0.00618606
8210	52.96822	49.91873	3.049486	0.00685943
8220	53.08341	50.02448	3.058935	0.006794923
8230	53.13952	50.07568	3.063841	0.006761668
8240	53.60775	50.48561	3.122133	0.006378785
8250	52.36311	49.35454	3.008575	0.007145876
8260	53.01754	49.74642	3.271118	0.005495844
8270	53.1526	50.08758	3.065017	0.006753718
8280	53.57703	50.36546	3.211567	0.005833071
8290	53.62429	50.49858	3.125711	0.006356002
8300	53.70827	50.54959	3.158676	0.00614989
8310	52.78045	49.74496	3.035487	0.006956135
8320	53.69068	50.5447	3.145986	0.00622843
8330	53.61804	50.49372	3.124322	0.006364839
8340	53.3629	50.12259	3.240313	0.005667781
8350	53.4792	50.37843	3.100764	0.006516561
8360	52.90442	49.85987	3.044557	0.006893324
8370	53.70948	50.54844	3.161045	0.006135339
8380	53.54915	50.33291	3.216247	0.005805836
8390	53.60876	50.48642	3.122344	0.00637744
8400	53.66788	50.53061	3.137272	0.006282941
8410	53.67706	50.48914	3.187918	0.005972661
8420	51.31023	48.3556	2.954636	0.007541902
8430	52.59112	49.56844	3.022687	0.007045743
8440	53.45903	50.36101	3.098019	0.006534469
8450	52.06849	49.07656	2.991926	0.007265845
8460	53.70813	50.54966	3.158465	0.006151189
8470	53.53476	50.42576	3.109003	0.006463088
8480	53.47876	50.37806	3.100703	0.006516954
8490	53.67537	50.53557	3.139791	0.006267135
8500	50.84845	47.91383	2.934618	0.007694397
8510	53.23969	50.16647	3.073221	0.006698543
8520	53.70606	50.55011	3.155952	0.00616667
8530	53.02845	49.75817	3.270288	0.005500409
8540	53.65619	50.52245	3.133747	0.006305133
8550	53.70229	50.52652	3.17577	0.006045661
8560	53.29409	50.21537	3.078723	0.006661784
8570	53.65968	50.52493	3.134756	0.006298774
8580	53.7067	50.53486	3.171846	0.006069429
8590	51.79936	48.82145	2.977914	0.007368367
8600	53.49245	50.26781	3.224632	0.005757354
8610	53.52003	50.29932	3.220713	0.005779964
8620	51.67416	48.70244	2.971713	0.0074142
8630	53.68767	50.54306	3.144615	0.006236975
8640	52.83307	49.54883	3.284244	0.005424179
8650	52.64173	49.34532	3.296414	0.005358566
8660	52.76601	49.47735	3.288654	0.00540031
8670	53.37882	50.29078	3.088046	0.006599964
8680	53.48966	50.38742	3.102234	0.00650699
8690	53.44349	50.34752	3.095978	0.006547824
8700	52.22128	49.22092	3.000366	0.007204779
8710	53.6457	50.44846	3.197245	0.005917216
8720	53.60051	50.39329	3.207221	0.005858478
8730	53.70841	50.54951	3.158905	0.006148484
8740	53.58685	50.46885	3.118001	0.006405195
8750	51.25885	47.89665	3.362199	0.0050174
8760	51.04211	48.09929	2.942816	0.007631578
8770	53.70337	50.54985	3.153522	0.006181668
8780	53.4365	50.34142	3.095078	0.006553719
8790	53.69308	50.51182	3.181254	0.006012597
8800	48.88059	45.44214	3.438452	0.004649031
8810	53.57748	50.36599	3.211488	0.00583353
8820	52.94951	49.90149	3.04802	0.006869494
8830	53.06784	49.8006	3.267233	0.005517241
8840	52.43627	49.4233	3.01297	0.007114543
8850	53.68003	50.53853	3.141498	0.006256444
8860	53.4678	50.3686	3.099199	0.006526764
8870	53.6762	50.53611	3.140087	0.006265283
8880	50.41852	47.50123	2.917287	0.007828912
8890	53.02634	49.97218	3.054157	0.006827463
8900	53.29796	50.21884	3.079128	0.006659088
8910	53.70842	50.54951	3.158909	0.006148458
8920	52.78147	49.74591	3.035559	0.00695563
8930	50.85068	47.4732	3.377482	0.004941299
8940	53.68196	50.53972	3.142246	0.006251769
8950	53.01414	49.74276	3.271376	0.005494428
8960	53.04354	49.98797	3.055577	0.006817779
8970	53.6966	50.54757	3.149032	0.006209488
8980	53.07143	50.01351	3.057915	0.006801856
8990	53.70398	50.52953	3.174451	0.006053641
9000	53.03228	49.76228	3.269995	0.005502019
9010	53.35786	50.117	3.240856	0.005664704
9020	53.70811	50.53806	3.170054	0.006080316
9030	53.29783	50.21872	3.079114	0.006659181
9040	52.83234	49.79313	3.039208	0.006930295
9050	53.34234	50.25844	3.083905	0.006627354
9060	53.18095	50.11334	3.067615	0.006736197
9070	53.68066	50.53892	3.141741	0.006254928
9080	53.70749	50.53658	3.170906	0.006075136
9090	53.21201	49.95689	3.255126	0.005584442
9100	53.06629	50.00881	3.05748	0.006804813
9110	53.56893	50.35596	3.212974	0.005824867
9120	52.63049	49.60524	3.025258	0.007027652
9130	53.51229	50.40676	3.105536	0.006485536
9140	53.4582	50.36029	3.097908	0.006535197
9150	50.39087	47.47466	2.916209	0.007837356
9160	52.87337	49.83114	3.042225	0.006909416
9170	53.32014	50.23866	3.081482	0.006643432
9180	53.61891	50.41543	3.203473	0.005880476
9190	53.36412	50.12394	3.240181	0.005668531
9200	53.034	49.97921	3.054787	0.006823165
9210	53.6276	50.42603	3.201569	0.00589168
9220	52.91588	49.63733	3.278549	0.005455157
9230	53.71005	50.54506	3.164992	0.00611117
9240	53.64766	50.51626	3.131408	0.006319894
9250	53.62041	50.41726	3.20315	0.005882377
9260	53.62605	50.42414	3.201914	0.005889649
9270	53.70278	50.54972	3.153056	0.006184552
9280	53.52911	50.421	3.108111	0.006468856
9290	53.04131	49.772	3.269301	0.00550584
9300	53.4361	50.20418	3.231916	0.005715571
9310	53.11642	49.8531	3.263326	0.005538836
9320	53.6805	50.53882	3.14168	0.00625531
9330	52.96445	49.91526	3.04919	0.006861463
9340	52.80824	49.77078	3.037467	0.006942372
9350	53.60478	50.48326	3.121523	0.006382677
9360	52.70202	49.67198	3.030046	0.006994083
9370	53.70194	50.52591	3.176029	0.006044094
9380	53.39248	50.30283	3.089654	0.006589365
9390	53.29135	50.04367	3.24768	0.005626181
9400	53.20288	49.94694	3.255943	0.005579883
9410	53.70233	50.52659	3.175743	0.006045821
9420	53.106	49.84182	3.264178	0.005534119
9430	53.70969	50.54285	3.166838	0.006099899
9440	53.57526	50.4594	3.115857	0.006418944
9450	51.04734	48.10429	2.943041	0.00762986
9460	53.65474	50.45988	3.194854	0.005931377
9470	53.53428	50.42535	3.108927	0.006463583
9480	53.69838	50.54831	3.150074	0.006203019
9490	53.36742	50.28069	3.086729	0.006608667
9500	53.29764	50.05058	3.24706	0.005629669
9510	53.70995	50.5472	3.162751	0.006124885
9520	53.02152	49.7507	3.270817	0.005497502
9530	53.24414	50.17048	3.073658	0.006695611
9540	53.65707	50.46286	3.194206	0.005935223
9550	53.58937	50.47089	3.11848	0.006402129
9560	49.7434	46.32958	3.413821	0.00476496
9570	53.70789	50.54977	3.158116	0.00615334
9580	53.00806	49.95539	3.052668	0.006837637
9590	53.7083	50.54958	3.158724	0.006149597
9600	53.03093	49.97639	3.054534	0.006824891
9610	53.68025	50.53867	3.141585	0.006255903
9620	53.70976	50.54317	3.166591	0.006101406
9630	53.58703	50.37726	3.209768	0.005843572
9640	53.58194	50.46486	3.117082	0.006411088
9650	53.65466	50.52134	3.133312	0.006307873
9660	53.69423	50.51356	3.18067	0.006016106
9670	53.48382	50.25801	3.225806	0.005750602
9680	53.70807	50.53797	3.170108	0.006079986
9690	53.70938	50.54165	3.167724	0.006094501
9700	53.31937	50.07449	3.244878	0.005641965
9710	53.6963	50.54744	3.148863	0.00621054
9720	52.60931	49.58544	3.023869	0.007037418
9730	53.67137	50.53296	3.138418	0.00627575
9740	53.65506	50.52163	3.133425	0.00630716
9750	53.28038	50.20307	3.077305	0.006671242
9760	53.56667	50.35331	3.21336	0.00582262
9770	52.76069	49.47169	3.288997	0.005398459
9780	53.57919	50.46261	3.116574	0.006414346
9790	53.60866	50.48634	3.122323	0.006377576
9800	53.6851	50.54159	3.143516	0.006243832
9810	53.67878	50.53775	3.14103	0.006259375
9820	53.65279	50.52	3.132792	0.006311154
9830	53.1145	50.05287	3.061626	0.006776663
9840	53.30363	50.05717	3.246464	0.005633025
9850	52.15637	48.83346	3.322913	0.005218434
9860	53.62756	50.50111	3.126458	0.006351259
9870	53.70238	50.54963	3.152754	0.006186418
9880	53.09699	50.03689	3.060102	0.006786997
9890	53.7022	50.54958	3.152618	0.006187263
9900	53.70969	50.54285	3.16684	0.006099889
9910	53.02925	49.97485	3.054397	0.00682583
9920	52.92418	49.64622	3.277962	0.005458363
9930	53.43159	50.19912	3.232465	0.005712438
9940	52.37967	49.37011	3.00956	0.007138843
9950	53.05781	50.00105	3.056767	0.006809666
9960	53.44292	50.21184	3.231078	0.005720363
9970	53.70745	50.54992	3.157534	0.006156919
9980	51.57924	48.61211	2.967131	0.007448257
9990	52.08372	49.09097	2.99275	0.007259858
10000	52.55716	49.53666	3.020504	0.007061144
10010	53.59572	50.47601	3.11971	0.006394261
10020	53.70988	50.54751	3.162371	0.006127208
10030	53.61431	50.40987	3.204443	0.005874776
10040	53.64382	50.51342	3.130407	0.006326222
10050	53.38644	50.2975	3.088938	0.006594079
10060	53.19829	50.12905	3.069237	0.006725281
10070	50.76939	47.83805	2.931346	0.007719617
10080	52.85034	49.80981	3.040523	0.006921189
10090	52.49695	49.19207	3.304882	0.005313384
10100	53.6024	50.48136	3.121039	0.006385767
10110	53.71008	50.54574	3.16434	0.006115157
10120	53.44155	50.2103	3.231247	0.005719396
10130	53.24517	50.17141	3.07376	0.00669493
10140	53.55358	50.4415	3.112078	0.006443244
10150	53.70692	50.55003	3.156884	0.006160923
10160	53.42391	50.19052	3.233388	0.005707165
10170	52.68691	49.65789	3.029021	0.007001253
10180	53.6869	50.5028	3.184096	0.005995533
10190	53.67916	50.53799	3.14117	0.006258498
10200	53.65473	50.5214	3.133334	0.006307734
10210	53.59694	50.38903	3.207911	0.005854436
10220	53.70979	50.54779	3.161995	0.006129512
10230	51.81002	48.83157	2.978451	0.007364416
10240	53.53564	50.31728	3.218366	0.005793544
10250	53.6732	50.48394	3.189257	0.005964671
10260	52.76679	49.73227	3.034524	0.006962835
10270	53.70246	50.52682	3.175644	0.006046419
10280	53.66841	50.53097	3.137444	0.006281865
10290	53.50222	50.27894	3.223275	0.005765177
10300	53.65855	50.52413	3.134424	0.006300861
10310	53.70961	50.54252	3.167095	0.006098336
10320	53.25313	50.17858	3.07455	0.006689646
10330	52.66484	49.6373	3.027537	0.007011652
10340	52.54368	49.52404	3.019646	0.007067203
10350	52.82942	49.79042	3.038995	0.006931769
